Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
0500000US39065,39065,"Hardin County, Ohio",19804,949
0500000US39067,39067,"Harrison County, Ohio",19972,1180
0500000US39069,39069,"Henry County, Ohio",23434,950
0500000US39071,39071,"Highland County, Ohio",19557,674
0500000US39073,39073,"Hocking County, Ohio",20492,750
0500000US39075,39075,"Holmes County, Ohio",16628,705
0500000US39077,39077,"Huron County, Ohio",22411,683
0500000US39079,39079,"Jackson County, Ohio",19619,971
0500000US39081,39081,"Jefferson County, Ohio",22151,666
0500000US39083,39083,"Knox County, Ohio",23267,857
0500000US39085,39085,"Lake County, Ohio",29143,532
0500000US39087,39087,"Lawrence County, Ohio",21012,979
0500000US39089,39089,"Licking County, Ohio",26295,549
0500000US39091,39091,"Logan County, Ohio",22993,918
0500000US39093,39093,"Lorain County, Ohio",25629,368
0500000US39095,39095,"Lucas County, Ohio",23827,311
0500000US39097,39097,"Madison County, Ohio",24011,1015
0500000US39099,39099,"Mahoning County, Ohio",23941,591
0500000US39101,39101,"Marion County, Ohio",20165,771
0500000US39103,39103,"Medina County, Ohio",30749,553
0500000US39105,39105,"Meigs County, Ohio",18425,749
0500000US39107,39107,"Mercer County, Ohio",23371,659
0500000US39109,39109,"Miami County, Ohio",25653,579
0500000US39111,39111,"Monroe County, Ohio",21466,1167
0500000US39113,39113,"Montgomery County, Ohio",24909,242
0500000US39115,39115,"Morgan County, Ohio",20117,2472
0500000US39117,39117,"Morrow County, Ohio",22367,845
0500000US39119,39119,"Muskingum County, Ohio",20598,558
0500000US39121,39121,"Noble County, Ohio",18785,1347
0500000US39123,39123,"Ottawa County, Ohio",28607,934
0500000US39125,39125,"Paulding County, Ohio",22056,912
0500000US39127,39127,"Perry County, Ohio",19659,736
0500000US39129,39129,"Pickaway County, Ohio",23250,866
0500000US39131,39131,"Pike County, Ohio",19177,962
0500000US39133,39133,"Portage County, Ohio",25324,640
0500000US39135,39135,"Preble County, Ohio",23509,975
0500000US39137,39137,"Putnam County, Ohio",25160,629
0500000US39139,39139,"Richland County, Ohio",22135,559
0500000US39141,39141,"Ross County, Ohio",21466,891
0500000US39143,39143,"Sandusky County, Ohio",22851,590
0500000US39145,39145,"Scioto County, Ohio",18902,614
0500000US39147,39147,"Seneca County, Ohio",21419,710
0500000US39149,39149,"Shelby County, Ohio",22919,579
0500000US39151,39151,"Stark County, Ohio",24278,350
0500000US39153,39153,"Summit County, Ohio",27563,326
0500000US39155,39155,"Trumbull County, Ohio",22096,353
0500000US39157,39157,"Tuscarawas County, Ohio",21724,533
0500000US39159,39159,"Union County, Ohio",27864,948
0500000US39161,39161,"Van Wert County, Ohio",21858,866
0500000US39163,39163,"Vinton County, Ohio",17308,778
0500000US39165,39165,"Warren County, Ohio",32681,595
0500000US39167,39167,"Washington County, Ohio",23137,743
0500000US39169,39169,"Wayne County, Ohio",22717,491
0500000US39171,39171,"Williams County, Ohio",21342,649
0500000US39173,39173,"Wood County, Ohio",26639,575
0500000US39175,39175,"Wyandot County, Ohio",22682,928
0500000US40001,40001,"Adair County, Oklahoma",14855,567
0500000US40003,40003,"Alfalfa County, Oklahoma",23271,2822
0500000US40005,40005,"Atoka County, Oklahoma",17412,969
0500000US40007,40007,"Beaver County, Oklahoma",23795,1489
0500000US40009,40009,"Beckham County, Oklahoma",24214,2298
0500000US40011,40011,"Blaine County, Oklahoma",20250,1561
0500000US40013,40013,"Bryan County, Oklahoma",19887,786
0500000US40015,40015,"Caddo County, Oklahoma",17550,717
0500000US40017,40017,"Canadian County, Oklahoma",27583,524
0500000US40019,40019,"Carter County, Oklahoma",20710,781
0500000US40021,40021,"Cherokee County, Oklahoma",17504,643
0500000US40023,40023,"Choctaw County, Oklahoma",17934,915
0500000US40025,40025,"Cimarron County, Oklahoma",20665,1719
0500000US40027,40027,"Cleveland County, Oklahoma",27147,589
0500000US40029,40029,"Coal County, Oklahoma",19394,1485
0500000US40031,40031,"Comanche County, Oklahoma",22428,550
0500000US40033,40033,"Cotton County, Oklahoma",21846,1468
0500000US40035,40035,"Craig County, Oklahoma",20151,1190
0500000US40037,40037,"Creek County, Oklahoma",22792,646
0500000US40039,40039,"Custer County, Oklahoma",23212,1554
0500000US40041,40041,"Delaware County, Oklahoma",20561,1210
0500000US40043,40043,"Dewey County, Oklahoma",23937,2225
0500000US40045,40045,"Ellis County, Oklahoma",26543,1911
0500000US40047,40047,"Garfield County, Oklahoma",24149,982
0500000US40049,40049,"Garvin County, Oklahoma",20956,982
0500000US40051,40051,"Grady County, Oklahoma",23034,614
0500000US40053,40053,"Grant County, Oklahoma",24740,1352
0500000US40055,40055,"Greer County, Oklahoma",16863,1406
0500000US40057,40057,"Harmon County, Oklahoma",19650,2597
0500000US40059,40059,"Harper County, Oklahoma",23056,1874
0500000US40061,40061,"Haskell County, Oklahoma",19511,1147
0500000US40063,40063,"Hughes County, Oklahoma",18442,1372
0500000US40065,40065,"Jackson County, Oklahoma",22213,1164
0500000US40067,40067,"Jefferson County, Oklahoma",19441,1071
0500000US40069,40069,"Johnston County, Oklahoma",19660,2513
0500000US40071,40071,"Kay County, Oklahoma",21818,615
0500000US40073,40073,"Kingfisher County, Oklahoma",24792,1029
0500000US40075,40075,"Kiowa County, Oklahoma",21026,1770
0500000US40077,40077,"Latimer County, Oklahoma",21300,1628
0500000US40079,40079,"Le Flore County, Oklahoma",18033,671
0500000US40081,40081,"Lincoln County, Oklahoma",21221,859
0500000US40083,40083,"Logan County, Oklahoma",25982,1387
0500000US40085,40085,"Love County, Oklahoma",21392,1630
0500000US40087,40087,"McClain County, Oklahoma",25128,892
0500000US40089,40089,"McCurtain County, Oklahoma",17601,635
0500000US40091,40091,"McIntosh County, Oklahoma",17729,1030
0500000US40093,40093,"Major County, Oklahoma",27184,1873
0500000US40095,40095,"Marshall County, Oklahoma",19291,1280
0500000US40097,40097,"Mayes County, Oklahoma",19971,597
0500000US40099,40099,"Murray County, Oklahoma",22319,1649
0500000US40101,40101,"Muskogee County, Oklahoma",19525,722
0500000US40103,40103,"Noble County, Oklahoma",21777,915
0500000US40105,40105,"Nowata County, Oklahoma",19303,1286
0500000US40107,40107,"Okfuskee County, Oklahoma",15376,752
0500000US40109,40109,"Oklahoma County, Oklahoma",26478,329
0500000US40111,40111,"Okmulgee County, Oklahoma",19480,757
0500000US40113,40113,"Osage County, Oklahoma",22053,849
0500000US40115,40115,"Ottawa County, Oklahoma",18191,413
0500000US40117,40117,"Pawnee County, Oklahoma",20783,871
0500000US40119,40119,"Payne County, Oklahoma",20687,726
0500000US40121,40121,"Pittsburg County, Oklahoma",22373,951
0500000US40123,40123,"Pontotoc County, Oklahoma",21897,994
0500000US40125,40125,"Pottawatomie County, Oklahoma",21012,726
0500000US40127,40127,"Pushmataha County, Oklahoma",17048,1144
0500000US40129,40129,"Roger Mills County, Oklahoma",27409,3528
0500000US40131,40131,"Rogers County, Oklahoma",26947,799
0500000US40133,40133,"Seminole County, Oklahoma",18498,689
0500000US40135,40135,"Sequoyah County, Oklahoma",18641,835
0500000US40137,40137,"Stephens County, Oklahoma",22913,891
0500000US40139,40139,"Texas County, Oklahoma",21847,1772
0500000US40141,40141,"Tillman County, Oklahoma",17361,1149
0500000US40143,40143,"Tulsa County, Oklahoma",27504,333
0500000US40145,40145,"Wagoner County, Oklahoma",24889,567
0500000US40147,40147,"Washington County, Oklahoma",27325,1118
0500000US40149,40149,"Washita County, Oklahoma",23297,1136
0500000US40151,40151,"Woods County, Oklahoma",23615,2015
0500000US40153,40153,"Woodward County, Oklahoma",25513,1888
0500000US41001,41001,"Baker County, Oregon",22938,1308
0500000US41003,41003,"Benton County, Oregon",27210,846
0500000US41005,41005,"Clackamas County, Oregon",32249,608
0500000US41007,41007,"Clatsop County, Oregon",25257,1390
0500000US41009,41009,"Columbia County, Oregon",26123,936
0500000US41011,41011,"Coos County, Oregon",21992,846
0500000US41013,41013,"Crook County, Oregon",20695,1037
0500000US41015,41015,"Curry County, Oregon",23516,1226
0500000US41017,41017,"Deschutes County, Oregon",27854,811
0500000US41019,41019,"Douglas County, Oregon",21459,510
0500000US41021,41021,"Gilliam County, Oregon",26315,3105
0500000US41023,41023,"Grant County, Oregon",23418,1940
0500000US41025,41025,"Harney County, Oregon",21624,1765
0500000US41027,41027,"Hood River County, Oregon",25167,1307
0500000US41029,41029,"Jackson County, Oregon",24449,609
0500000US41031,41031,"Jefferson County, Oregon",20795,2025
0500000US41033,41033,"Josephine County, Oregon",21028,700
0500000US41035,41035,"Klamath County, Oregon",21621,695
0500000US41037,41037,"Lake County, Oregon",22984,2241
0500000US41039,41039,"Lane County, Oregon",24127,473
0500000US41041,41041,"Lincoln County, Oregon",25177,882
0500000US41043,41043,"Linn County, Oregon",21911,610
0500000US41045,41045,"Malheur County, Oregon",16690,822
0500000US41047,41047,"Marion County, Oregon",22182,378
0500000US41049,41049,"Morrow County, Oregon",21004,1325
0500000US41051,41051,"Multnomah County, Oregon",29984,382
0500000US41053,41053,"Polk County, Oregon",24663,737
0500000US41055,41055,"Sherman County, Oregon",24263,2130
0500000US41057,41057,"Tillamook County, Oregon",22625,1117
0500000US41059,41059,"Umatilla County, Oregon",21206,897
0500000US41061,41061,"Union County, Oregon",22346,1021
0500000US41063,41063,"Wallowa County, Oregon",22524,1359
0500000US41065,41065,"Wasco County, Oregon",22785,1032
0500000US41067,41067,"Washington County, Oregon",31476,420
0500000US41069,41069,"Wheeler County, Oregon",25140,2980
0500000US41071,41071,"Yamhill County, Oregon",23644,602
0500000US42001,42001,"Adams County, Pennsylvania",26986,561
0500000US42003,42003,"Allegheny County, Pennsylvania",31173,259
0500000US42005,42005,"Armstrong County, Pennsylvania",23315,622
0500000US42007,42007,"Beaver County, Pennsylvania",25506,373
0500000US42009,42009,"Bedford County, Pennsylvania",21624,515
0500000US42011,42011,"Berks County, Pennsylvania",26478,321
0500000US42013,42013,"Blair County, Pennsylvania",23586,612
0500000US42015,42015,"Bradford County, Pennsylvania",22741,457
0500000US42017,42017,"Bucks County, Pennsylvania",37171,466
0500000US42019,42019,"Butler County, Pennsylvania",30196,580
0500000US42021,42021,"Cambria County, Pennsylvania",22307,395
0500000US42023,42023,"Cameron County, Pennsylvania",22760,1586
0500000US42025,42025,"Carbon County, Pennsylvania",25054,985
0500000US42027,42027,"Centre County, Pennsylvania",25237,706
0500000US42029,42029,"Chester County, Pennsylvania",42020,509
0500000US42031,42031,"Clarion County, Pennsylvania",21777,698
0500000US42033,42033,"Clearfield County, Pennsylvania",20693,592
0500000US42035,42035,"Clinton County, Pennsylvania",21179,1459
0500000US42037,42037,"Columbia County, Pennsylvania",23301,780
0500000US42039,42039,"Crawford County, Pennsylvania",21452,479
0500000US42041,42041,"Cumberland County, Pennsylvania",31350,517
0500000US42043,42043,"Dauphin County, Pennsylvania",28799,410
0500000US42045,42045,"Delaware County, Pennsylvania",33098,356
0500000US42047,42047,"Elk County, Pennsylvania",23497,808
0500000US42049,42049,"Erie County, Pennsylvania",23974,429
0500000US42051,42051,"Fayette County, Pennsylvania",20663,609
0500000US42053,42053,"Forest County, Pennsylvania",14491,1018
0500000US42055,42055,"Franklin County, Pennsylvania",25398,509
0500000US42057,42057,"Fulton County, Pennsylvania",22706,656
0500000US42059,42059,"Greene County, Pennsylvania",21069,740
0500000US42061,42061,"Huntingdon County, Pennsylvania",20988,571
0500000US42063,42063,"Indiana County, Pennsylvania",22293,658
0500000US42065,42065,"Jefferson County, Pennsylvania",21516,608
0500000US42067,42067,"Juniata County, Pennsylvania",20936,641
0500000US42069,42069,"Lackawanna County, Pennsylvania",25504,452
0500000US42071,42071,"Lancaster County, Pennsylvania",26283,315
0500000US42073,42073,"Lawrence County, Pennsylvania",22722,525
0500000US42075,42075,"Lebanon County, Pennsylvania",26598,560
0500000US42077,42077,"Lehigh County, Pennsylvania",27961,391
0500000US42079,42079,"Luzerne County, Pennsylvania",24446,393
0500000US42081,42081,"Lycoming County, Pennsylvania",22808,540
0500000US42083,42083,"McKean County, Pennsylvania",22471,1426
0500000US42085,42085,"Mercer County, Pennsylvania",22395,403
0500000US42087,42087,"Mifflin County, Pennsylvania",20164,815
0500000US42089,42089,"Monroe County, Pennsylvania",24920,622
0500000US42091,42091,"Montgomery County, Pennsylvania",41330,473
0500000US42093,42093,"Montour County, Pennsylvania",28786,1463
0500000US42095,42095,"Northampton County, Pennsylvania",29229,441
0500000US42097,42097,"Northumberland County, Pennsylvania",22015,552
0500000US42099,42099,"Perry County, Pennsylvania",25340,469
0500000US42101,42101,"Philadelphia County, Pennsylvania",21946,214
0500000US42103,42103,"Pike County, Pennsylvania",27456,932
0500000US42105,42105,"Potter County, Pennsylvania",22375,906
0500000US42107,42107,"Schuylkill County, Pennsylvania",22752,399
0500000US42109,42109,"Snyder County, Pennsylvania",23155,1423
0500000US42111,42111,"Somerset County, Pennsylvania",21585,486
0500000US42113,42113,"Sullivan County, Pennsylvania",22633,1370
0500000US42115,42115,"Susquehanna County, Pennsylvania",23672,659
0500000US42117,42117,"Tioga County, Pennsylvania",22023,605
0500000US42119,42119,"Union County, Pennsylvania",22087,1012
0500000US42121,42121,"Venango County, Pennsylvania",21587,534
0500000US42123,42123,"Warren County, Pennsylvania",23874,755
0500000US42125,42125,"Washington County, Pennsylvania",27778,545
0500000US42127,42127,"Wayne County, Pennsylvania",23889,728
0500000US42129,42129,"Westmoreland County, Pennsylvania",27576,386
0500000US42131,42131,"Wyoming County, Pennsylvania",23777,650
0500000US42133,42133,"York County, Pennsylvania",27996,328
0500000US44001,44001,"Bristol County, Rhode Island",37606,1634
0500000US44003,44003,"Kent County, Rhode Island",32836,648
0500000US44005,44005,"Newport County, Rhode Island",38559,1361
0500000US44007,44007,"Providence County, Rhode Island",26175,321
0500000US44009,44009,"Washington County, Rhode Island",36709,1025
0500000US45001,45001,"Abbeville County, South Carolina",17876,793
0500000US45003,45003,"Aiken County, South Carolina",24677,635
0500000US45005,45005,"Allendale County, South Carolina",14361,2289
0500000US45007,45007,"Anderson County, South Carolina",22218,418
0500000US45009,45009,"Bamberg County, South Carolina",18680,2446
0500000US45011,45011,"Barnwell County, South Carolina",18109,1092
0500000US45013,45013,"Beaufort County, South Carolina",32725,977
0500000US45015,45015,"Berkeley County, South Carolina",23661,643
0500000US45017,45017,"Calhoun County, South Carolina",22483,1676
0500000US45019,45019,"Charleston County, South Carolina",29858,583
0500000US45021,45021,"Cherokee County, South Carolina",18030,920
0500000US45023,45023,"Chester County, South Carolina",17927,942
0500000US45025,45025,"Chesterfield County, South Carolina",17464,812
0500000US45027,45027,"Clarendon County, South Carolina",17147,707
0500000US45029,45029,"Colleton County, South Carolina",18221,985
0500000US45031,45031,"Darlington County, South Carolina",20041,689
0500000US45033,45033,"Dillon County, South Carolina",14569,968
0500000US45035,45035,"Dorchester County, South Carolina",24736,605
