GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
0500000US46015,46015,"Brule County, South Dakota",106900,14794
0500000US46017,46017,"Buffalo County, South Dakota",60000,21141
0500000US46019,46019,"Butte County, South Dakota",119000,10477
0500000US46021,46021,"Campbell County, South Dakota",63800,9547
0500000US46023,46023,"Charles Mix County, South Dakota",90800,8433
0500000US46025,46025,"Clark County, South Dakota",77000,6053
0500000US46027,46027,"Clay County, South Dakota",137500,15666
0500000US46029,46029,"Codington County, South Dakota",159300,7328
0500000US46031,46031,"Corson County, South Dakota",56000,3879
0500000US46033,46033,"Custer County, South Dakota",202000,22750
0500000US46035,46035,"Davison County, South Dakota",137900,6483
0500000US46037,46037,"Day County, South Dakota",83600,4775
0500000US46039,46039,"Deuel County, South Dakota",117700,12528
0500000US46041,46041,"Dewey County, South Dakota",63200,5391
0500000US46043,46043,"Douglas County, South Dakota",75100,5164
0500000US46045,46045,"Edmunds County, South Dakota",112300,25336
0500000US46047,46047,"Fall River County, South Dakota",115900,15417
0500000US46049,46049,"Faulk County, South Dakota",84300,6766
0500000US46051,46051,"Grant County, South Dakota",116200,8841
0500000US46053,46053,"Gregory County, South Dakota",63400,4505
0500000US46055,46055,"Haakon County, South Dakota",74800,7456
0500000US46057,46057,"Hamlin County, South Dakota",114800,6723
0500000US46059,46059,"Hand County, South Dakota",96000,12426
0500000US46061,46061,"Hanson County, South Dakota",114100,7421
0500000US46063,46063,"Harding County, South Dakota",88100,12310
0500000US46065,46065,"Hughes County, South Dakota",170700,6437
0500000US46067,46067,"Hutchinson County, South Dakota",74400,4666
0500000US46069,46069,"Hyde County, South Dakota",80800,9910
0500000US46071,46071,"Jackson County, South Dakota",54700,5907
0500000US46073,46073,"Jerauld County, South Dakota",80500,13522
0500000US46075,46075,"Jones County, South Dakota",58100,8809
0500000US46077,46077,"Kingsbury County, South Dakota",93800,8764
0500000US46079,46079,"Lake County, South Dakota",147100,17175
0500000US46081,46081,"Lawrence County, South Dakota",190000,13079
0500000US46083,46083,"Lincoln County, South Dakota",198500,5090
0500000US46085,46085,"Lyman County, South Dakota",73500,7508
0500000US46087,46087,"McCook County, South Dakota",115200,10252
0500000US46089,46089,"McPherson County, South Dakota",55500,4685
0500000US46091,46091,"Marshall County, South Dakota",88700,11580
0500000US46093,46093,"Meade County, South Dakota",166200,8606
0500000US46095,46095,"Mellette County, South Dakota",44400,7669
0500000US46097,46097,"Miner County, South Dakota",73900,15538
0500000US46099,46099,"Minnehaha County, South Dakota",160100,1566
0500000US46101,46101,"Moody County, South Dakota",121300,12288
0500000US46102,46102,"Oglala Lakota County, South Dakota",19800,3986
0500000US46103,46103,"Pennington County, South Dakota",166900,2588
0500000US46105,46105,"Perkins County, South Dakota",68600,8659
0500000US46107,46107,"Potter County, South Dakota",81400,5401
0500000US46109,46109,"Roberts County, South Dakota",92500,7258
0500000US46111,46111,"Sanborn County, South Dakota",75600,4722
0500000US46115,46115,"Spink County, South Dakota",74400,5492
0500000US46117,46117,"Stanley County, South Dakota",142100,24637
0500000US46119,46119,"Sully County, South Dakota",122600,29688
0500000US46121,46121,"Todd County, South Dakota",46800,8935
0500000US46123,46123,"Tripp County, South Dakota",78800,7090
0500000US46125,46125,"Turner County, South Dakota",107000,7328
0500000US46127,46127,"Union County, South Dakota",156500,7260
0500000US46129,46129,"Walworth County, South Dakota",80000,6563
0500000US46135,46135,"Yankton County, South Dakota",130500,7104
0500000US46137,46137,"Ziebach County, South Dakota",57500,6170
0500000US47001,47001,"Anderson County, Tennessee",132300,5066
0500000US47003,47003,"Bedford County, Tennessee",121700,4846
0500000US47005,47005,"Benton County, Tennessee",88200,4359
0500000US47007,47007,"Bledsoe County, Tennessee",119400,11477
0500000US47009,47009,"Blount County, Tennessee",168000,2875
0500000US47011,47011,"Bradley County, Tennessee",145000,3719
0500000US47013,47013,"Campbell County, Tennessee",89000,4890
0500000US47015,47015,"Cannon County, Tennessee",135400,14580
0500000US47017,47017,"Carroll County, Tennessee",85300,2741
0500000US47019,47019,"Carter County, Tennessee",111500,3888
0500000US47021,47021,"Cheatham County, Tennessee",163700,5064
0500000US47023,47023,"Chester County, Tennessee",107300,8636
0500000US47025,47025,"Claiborne County, Tennessee",98500,5402
0500000US47027,47027,"Clay County, Tennessee",89400,8974
0500000US47029,47029,"Cocke County, Tennessee",100100,5835
0500000US47031,47031,"Coffee County, Tennessee",116500,5262
0500000US47033,47033,"Crockett County, Tennessee",94200,4904
0500000US47035,47035,"Cumberland County, Tennessee",136800,5765
0500000US47037,47037,"Davidson County, Tennessee",177700,2454
0500000US47039,47039,"Decatur County, Tennessee",90700,4369
0500000US47041,47041,"DeKalb County, Tennessee",128100,7466
0500000US47043,47043,"Dickson County, Tennessee",143500,4586
0500000US47045,47045,"Dyer County, Tennessee",103400,5490
0500000US47047,47047,"Fayette County, Tennessee",183000,8506
0500000US47049,47049,"Fentress County, Tennessee",105200,9453
0500000US47051,47051,"Franklin County, Tennessee",110700,5037
0500000US47053,47053,"Gibson County, Tennessee",93000,4054
0500000US47055,47055,"Giles County, Tennessee",113900,5521
0500000US47057,47057,"Grainger County, Tennessee",102300,6279
0500000US47059,47059,"Greene County, Tennessee",113700,4666
0500000US47061,47061,"Grundy County, Tennessee",79900,4031
0500000US47063,47063,"Hamblen County, Tennessee",126200,4108
0500000US47065,47065,"Hamilton County, Tennessee",162900,1722
0500000US47067,47067,"Hancock County, Tennessee",83400,6476
0500000US47069,47069,"Hardeman County, Tennessee",84800,2915
0500000US47071,47071,"Hardin County, Tennessee",103900,9070
0500000US47073,47073,"Hawkins County, Tennessee",111000,3855
0500000US47075,47075,"Haywood County, Tennessee",100500,6209
0500000US47077,47077,"Henderson County, Tennessee",94000,5159
0500000US47079,47079,"Henry County, Tennessee",95500,4430
0500000US47081,47081,"Hickman County, Tennessee",103600,7901
0500000US47083,47083,"Houston County, Tennessee",93200,5427
0500000US47085,47085,"Humphreys County, Tennessee",103900,8011
0500000US47087,47087,"Jackson County, Tennessee",99500,10839
0500000US47089,47089,"Jefferson County, Tennessee",130900,6069
0500000US47091,47091,"Johnson County, Tennessee",114200,10489
0500000US47093,47093,"Knox County, Tennessee",164700,1566
0500000US47095,47095,"Lake County, Tennessee",76000,5869
0500000US47097,47097,"Lauderdale County, Tennessee",79900,3592
0500000US47099,47099,"Lawrence County, Tennessee",98700,3708
0500000US47101,47101,"Lewis County, Tennessee",89600,6715
0500000US47103,47103,"Lincoln County, Tennessee",114000,5822
0500000US47105,47105,"Loudon County, Tennessee",185900,8607
0500000US47107,47107,"McMinn County, Tennessee",116900,4278
0500000US47109,47109,"McNairy County, Tennessee",85400,3889
0500000US47111,47111,"Macon County, Tennessee",106400,7266
0500000US47113,47113,"Madison County, Tennessee",123400,3266
0500000US47115,47115,"Marion County, Tennessee",119000,7096
0500000US47117,47117,"Marshall County, Tennessee",114700,7391
0500000US47119,47119,"Maury County, Tennessee",146000,3560
0500000US47121,47121,"Meigs County, Tennessee",103900,11444
0500000US47123,47123,"Monroe County, Tennessee",113600,5522
0500000US47125,47125,"Montgomery County, Tennessee",148600,2669
0500000US47127,47127,"Moore County, Tennessee",161800,11393
0500000US47129,47129,"Morgan County, Tennessee",94300,5485
0500000US47131,47131,"Obion County, Tennessee",87200,2616
0500000US47133,47133,"Overton County, Tennessee",107200,5945
0500000US47135,47135,"Perry County, Tennessee",81900,9351
0500000US47137,47137,"Pickett County, Tennessee",118300,26256
0500000US47139,47139,"Polk County, Tennessee",109600,6999
0500000US47141,47141,"Putnam County, Tennessee",150100,4241
0500000US47143,47143,"Rhea County, Tennessee",108100,7444
0500000US47145,47145,"Roane County, Tennessee",127900,6912
0500000US47147,47147,"Robertson County, Tennessee",158800,4376
0500000US47149,47149,"Rutherford County, Tennessee",164800,1557
0500000US47151,47151,"Scott County, Tennessee",86700,4586
0500000US47153,47153,"Sequatchie County, Tennessee",135000,13011
0500000US47155,47155,"Sevier County, Tennessee",158200,3718
0500000US47157,47157,"Shelby County, Tennessee",132200,1706
0500000US47159,47159,"Smith County, Tennessee",118100,5390
0500000US47161,47161,"Stewart County, Tennessee",125200,9453
0500000US47163,47163,"Sullivan County, Tennessee",125200,2429
0500000US47165,47165,"Sumner County, Tennessee",184900,3036
0500000US47167,47167,"Tipton County, Tennessee",140400,4542
0500000US47169,47169,"Trousdale County, Tennessee",129100,10268
0500000US47171,47171,"Unicoi County, Tennessee",112300,11489
0500000US47173,47173,"Union County, Tennessee",112500,10946
0500000US47175,47175,"Van Buren County, Tennessee",95200,5123
0500000US47177,47177,"Warren County, Tennessee",101800,5540
0500000US47179,47179,"Washington County, Tennessee",149200,3766
0500000US47181,47181,"Wayne County, Tennessee",87600,6439
0500000US47183,47183,"Weakley County, Tennessee",98200,4983
0500000US47185,47185,"White County, Tennessee",96400,3901
0500000US47187,47187,"Williamson County, Tennessee",368100,4124
0500000US47189,47189,"Wilson County, Tennessee",211700,4335
0500000US48001,48001,"Anderson County, Texas",85800,3315
0500000US48003,48003,"Andrews County, Texas",122000,12343
0500000US48005,48005,"Angelina County, Texas",89300,3300
0500000US48007,48007,"Aransas County, Texas",154500,16915
0500000US48009,48009,"Archer County, Texas",113300,10434
0500000US48011,48011,"Armstrong County, Texas",113100,28030
0500000US48013,48013,"Atascosa County, Texas",93000,7854
0500000US48015,48015,"Austin County, Texas",164300,8968
0500000US48017,48017,"Bailey County, Texas",62700,8826
0500000US48019,48019,"Bandera County, Texas",159200,9779
0500000US48021,48021,"Bastrop County, Texas",142100,6416
0500000US48023,48023,"Baylor County, Texas",72600,17802
0500000US48025,48025,"Bee County, Texas",76400,4837
0500000US48027,48027,"Bell County, Texas",130900,2700
0500000US48029,48029,"Bexar County, Texas",134400,1031
0500000US48031,48031,"Blanco County, Texas",192000,26976
0500000US48033,48033,"Borden County, Texas",103800,27950
0500000US48035,48035,"Bosque County, Texas",95000,6473
0500000US48037,48037,"Bowie County, Texas",103900,4453
0500000US48039,48039,"Brazoria County, Texas",157100,2064
0500000US48041,48041,"Brazos County, Texas",164600,3404
0500000US48043,48043,"Brewster County, Texas",117500,15360
0500000US48045,48045,"Briscoe County, Texas",63800,14886
0500000US48047,48047,"Brooks County, Texas",57000,6327
0500000US48049,48049,"Brown County, Texas",91000,4774
0500000US48051,48051,"Burleson County, Texas",98500,5893
0500000US48053,48053,"Burnet County, Texas",163800,6532
0500000US48055,48055,"Caldwell County, Texas",119400,5098
0500000US48057,48057,"Calhoun County, Texas",111500,9022
0500000US48059,48059,"Callahan County, Texas",73200,8375
0500000US48061,48061,"Cameron County, Texas",79900,1375
0500000US48063,48063,"Camp County, Texas",80300,8827
0500000US48065,48065,"Carson County, Texas",99200,9006
0500000US48067,48067,"Cass County, Texas",85500,5141
0500000US48069,48069,"Castro County, Texas",70400,9479
0500000US48071,48071,"Chambers County, Texas",158700,8281
0500000US48073,48073,"Cherokee County, Texas",89300,4810
0500000US48075,48075,"Childress County, Texas",73200,8454
0500000US48077,48077,"Clay County, Texas",82300,4655
0500000US48079,48079,"Cochran County, Texas",33000,2474
0500000US48081,48081,"Coke County, Texas",74000,7729
0500000US48083,48083,"Coleman County, Texas",63800,5573
0500000US48085,48085,"Collin County, Texas",240700,1929
0500000US48087,48087,"Collingsworth County, Texas",57600,4659
0500000US48089,48089,"Colorado County, Texas",106200,13243
0500000US48091,48091,"Comal County, Texas",227000,6070
0500000US48093,48093,"Comanche County, Texas",79400,9167
0500000US48095,48095,"Concho County, Texas",100800,22174
0500000US48097,48097,"Cooke County, Texas",134000,10864
0500000US48099,48099,"Coryell County, Texas",103400,3702
0500000US48101,48101,"Cottle County, Texas",42600,7330
0500000US48103,48103,"Crane County, Texas",77800,8327
0500000US48105,48105,"Crockett County, Texas",76600,10173
0500000US48107,48107,"Crosby County, Texas",56100,3939
0500000US48109,48109,"Culberson County, Texas",60100,6728
0500000US48111,48111,"Dallam County, Texas",79000,10567
0500000US48113,48113,"Dallas County, Texas",138600,995
0500000US48115,48115,"Dawson County, Texas",62200,6560
0500000US48117,48117,"Deaf Smith County, Texas",87400,3669
0500000US48119,48119,"Delta County, Texas",71200,7399
0500000US48121,48121,"Denton County, Texas",212200,2342
0500000US48123,48123,"DeWitt County, Texas",104300,10587
0500000US48125,48125,"Dickens County, Texas",50700,6755
0500000US48127,48127,"Dimmit County, Texas",61300,6063
0500000US48129,48129,"Donley County, Texas",66400,5303
0500000US48131,48131,"Duval County, Texas",48400,5663
0500000US48133,48133,"Eastland County, Texas",58800,5054
0500000US48135,48135,"Ector County, Texas",112300,3252
0500000US48137,48137,"Edwards County, Texas",73100,12931
0500000US48139,48139,"Ellis County, Texas",150300,3042
0500000US48141,48141,"El Paso County, Texas",114700,899
0500000US48143,48143,"Erath County, Texas",127100,13237
0500000US48145,48145,"Falls County, Texas",65200,8240
0500000US48147,48147,"Fannin County, Texas",94500,4431
0500000US48149,48149,"Fayette County, Texas",154700,8112
0500000US48151,48151,"Fisher County, Texas",62700,6117
0500000US48153,48153,"Floyd County, Texas",57900,10013
0500000US48155,48155,"Foard County, Texas",48600,7730
0500000US48157,48157,"Fort Bend County, Texas",217600,3029
0500000US48159,48159,"Franklin County, Texas",116600,22071
0500000US48161,48161,"Freestone County, Texas",82500,5122
0500000US48163,48163,"Frio County, Texas",71900,9329
0500000US48165,48165,"Gaines County, Texas",102400,9773
0500000US48167,48167,"Galveston County, Texas",161100,2411
0500000US48169,48169,"Garza County, Texas",83300,8828
0500000US48171,48171,"Gillespie County, Texas",254500,15566
0500000US48173,48173,"Glasscock County, Texas",191500,20337
0500000US48175,48175,"Goliad County, Texas",124700,31362
0500000US48177,48177,"Gonzales County, Texas",98800,12408
0500000US48179,48179,"Gray County, Texas",73700,4738
0500000US48181,48181,"Grayson County, Texas",110000,3070
0500000US48183,48183,"Gregg County, Texas",125700,4721
0500000US48185,48185,"Grimes County, Texas",105800,6412
0500000US48187,48187,"Guadalupe County, Texas",169200,2356
0500000US48189,48189,"Hale County, Texas",77700,4388
0500000US48191,48191,"Hall County, Texas",47800,7386
0500000US48193,48193,"Hamilton County, Texas",102300,11887
0500000US48195,48195,"Hansford County, Texas",89400,9712
0500000US48197,48197,"Hardeman County, Texas",38400,8550
0500000US48199,48199,"Hardin County, Texas",105100,6531
0500000US48201,48201,"Harris County, Texas",145600,818
0500000US48203,48203,"Harrison County, Texas",110100,5222
0500000US48205,48205,"Hartley County, Texas",148200,14101
0500000US48207,48207,"Haskell County, Texas",49200,7434
0500000US48209,48209,"Hays County, Texas",195800,3902
0500000US48211,48211,"Hemphill County, Texas",127600,24730
0500000US48213,48213,"Henderson County, Texas",94100,4219
0500000US48215,48215,"Hidalgo County, Texas",81400,1136
0500000US48217,48217,"Hill County, Texas",89100,4308
0500000US48219,48219,"Hockley County, Texas",80800,3860
0500000US48221,48221,"Hood County, Texas",162600,4764
0500000US48223,48223,"Hopkins County, Texas",96300,4986
0500000US48225,48225,"Houston County, Texas",77400,4099
0500000US48227,48227,"Howard County, Texas",81800,5657
0500000US48229,48229,"Hudspeth County, Texas",44300,8131
0500000US48231,48231,"Hunt County, Texas",96400,3895
0500000US48233,48233,"Hutchinson County, Texas",72800,4792
0500000US48235,48235,"Irion County, Texas",153000,43898
0500000US48237,48237,"Jack County, Texas",77700,9353
0500000US48239,48239,"Jackson County, Texas",89900,5973
0500000US48241,48241,"Jasper County, Texas",89300,6489
0500000US48243,48243,"Jeff Davis County, Texas",112100,35025
0500000US48245,48245,"Jefferson County, Texas",99500,2119
0500000US48247,48247,"Jim Hogg County, Texas",65500,8346
0500000US48249,48249,"Jim Wells County, Texas",73300,6082
0500000US48251,48251,"Johnson County, Texas",124500,3412
0500000US48253,48253,"Jones County, Texas",73200,6581
0500000US48255,48255,"Karnes County, Texas",90000,7051
0500000US48257,48257,"Kaufman County, Texas",141500,4812
0500000US48259,48259,"Kendall County, Texas",285900,12874
0500000US48261,48261,"Kenedy County, Texas",-,**
0500000US48263,48263,"Kent County, Texas",72900,12381
0500000US48265,48265,"Kerr County, Texas",162600,9000
0500000US48267,48267,"Kimble County, Texas",114900,22377
0500000US48269,48269,"King County, Texas",72200,14646
0500000US48271,48271,"Kinney County, Texas",72700,15747
0500000US48273,48273,"Kleberg County, Texas",86600,4232
0500000US48275,48275,"Knox County, Texas",43300,4374
0500000US48277,48277,"Lamar County, Texas",86300,2876
0500000US48279,48279,"Lamb County, Texas",65700,4321
0500000US48281,48281,"Lampasas County, Texas",138700,9088
0500000US48283,48283,"La Salle County, Texas",63500,14400
0500000US48285,48285,"Lavaca County, Texas",131000,16652
0500000US48287,48287,"Lee County, Texas",127000,12111
0500000US48289,48289,"Leon County, Texas",99600,13271
0500000US48291,48291,"Liberty County, Texas",89100,4186
0500000US48293,48293,"Limestone County, Texas",83200,5003
0500000US48295,48295,"Lipscomb County, Texas",95300,12371
0500000US48297,48297,"Live Oak County, Texas",84900,4806
0500000US48299,48299,"Llano County, Texas",169200,15460
0500000US48301,48301,"Loving County, Texas",-,**
0500000US48303,48303,"Lubbock County, Texas",117100,1950
0500000US48305,48305,"Lynn County, Texas",70600,5665
0500000US48307,48307,"McCulloch County, Texas",75800,11917
0500000US48309,48309,"McLennan County, Texas",118200,2747
0500000US48311,48311,"McMullen County, Texas",78100,29229
0500000US48313,48313,"Madison County, Texas",103900,9187
0500000US48315,48315,"Marion County, Texas",89600,9090
0500000US48317,48317,"Martin County, Texas",108900,15732
0500000US48319,48319,"Mason County, Texas",136600,27404
0500000US48321,48321,"Matagorda County, Texas",98700,6289
0500000US48323,48323,"Maverick County, Texas",93100,5056
0500000US48325,48325,"Medina County, Texas",126000,8724
0500000US48327,48327,"Menard County, Texas",56300,8814
0500000US48329,48329,"Midland County, Texas",175700,4753
0500000US48331,48331,"Milam County, Texas",82400,6645
0500000US48333,48333,"Mills County, Texas",123100,21414
0500000US48335,48335,"Mitchell County, Texas",60800,15715
0500000US48337,48337,"Montague County, Texas",93000,10037
0500000US48339,48339,"Montgomery County, Texas",190000,3883
0500000US48341,48341,"Moore County, Texas",98200,7595
0500000US48343,48343,"Morris County, Texas",77000,8247
0500000US48345,48345,"Motley County, Texas",55200,3938
0500000US48347,48347,"Nacogdoches County, Texas",114300,6888
0500000US48349,48349,"Navarro County, Texas",83800,3037
0500000US48351,48351,"Newton County, Texas",72300,8183
0500000US48353,48353,"Nolan County, Texas",65400,6232
0500000US48355,48355,"Nueces County, Texas",116600,1769
0500000US48357,48357,"Ochiltree County, Texas",91800,7164
0500000US48359,48359,"Oldham County, Texas",81100,12196
0500000US48361,48361,"Orange County, Texas",101500,4397
0500000US48363,48363,"Palo Pinto County, Texas",87000,5386
0500000US48365,48365,"Panola County, Texas",92900,6810
0500000US48367,48367,"Parker County, Texas",170100,4629
0500000US48369,48369,"Parmer County, Texas",83600,6656
0500000US48371,48371,"Pecos County, Texas",69800,7097
0500000US48373,48373,"Polk County, Texas",84600,5143
0500000US48375,48375,"Potter County, Texas",88700,2390
0500000US48377,48377,"Presidio County, Texas",61600,17074
0500000US48379,48379,"Rains County, Texas",95500,10838
0500000US48381,48381,"Randall County, Texas",151800,2797
0500000US48383,48383,"Reagan County, Texas",85000,9549
0500000US48385,48385,"Real County, Texas",110600,13460
0500000US48387,48387,"Red River County, Texas",62700,5862
0500000US48389,48389,"Reeves County, Texas",44400,9575
0500000US48391,48391,"Refugio County, Texas",77100,7919
0500000US48393,48393,"Roberts County, Texas",119500,20009
0500000US48395,48395,"Robertson County, Texas",99900,11007
0500000US48397,48397,"Rockwall County, Texas",206700,6310
0500000US48399,48399,"Runnels County, Texas",75600,4627
0500000US48401,48401,"Rusk County, Texas",107800,5277
0500000US48403,48403,"Sabine County, Texas",80700,12363
0500000US48405,48405,"San Augustine County, Texas",80200,14222
0500000US48407,48407,"San Jacinto County, Texas",88000,5550
0500000US48409,48409,"San Patricio County, Texas",97800,3339
0500000US48411,48411,"San Saba County, Texas",80500,10157
0500000US48413,48413,"Schleicher County, Texas",72300,9848
0500000US48415,48415,"Scurry County, Texas",89400,6931
0500000US48417,48417,"Shackelford County, Texas",76400,14239
0500000US48419,48419,"Shelby County, Texas",74900,5122
0500000US48421,48421,"Sherman County, Texas",82900,6308
0500000US48423,48423,"Smith County, Texas",137600,3587
0500000US48425,48425,"Somervell County, Texas",158900,18729
0500000US48427,48427,"Starr County, Texas",66600,2535
0500000US48429,48429,"Stephens County, Texas",77500,7662
0500000US48431,48431,"Sterling County, Texas",95100,11749
0500000US48433,48433,"Stonewall County, Texas",53900,7007
0500000US48435,48435,"Sutton County, Texas",92100,11619
0500000US48437,48437,"Swisher County, Texas",71900,4775
0500000US48439,48439,"Tarrant County, Texas",148100,963
0500000US48441,48441,"Taylor County, Texas",107600,3266
0500000US48443,48443,"Terrell County, Texas",64600,15927
0500000US48445,48445,"Terry County, Texas",65900,3939
0500000US48447,48447,"Throckmorton County, Texas",64100,7854
0500000US48449,48449,"Titus County, Texas",97200,7711
0500000US48451,48451,"Tom Green County, Texas",116500,3728
0500000US48453,48453,"Travis County, Texas",253600,3368
0500000US48455,48455,"Trinity County, Texas",78000,5785
0500000US48457,48457,"Tyler County, Texas",81800,5363
0500000US48459,48459,"Upshur County, Texas",96500,5477
0500000US48461,48461,"Upton County, Texas",61300,5456
0500000US48463,48463,"Uvalde County, Texas",78200,8084
0500000US48465,48465,"Val Verde County, Texas",93900,4069
0500000US48467,48467,"Van Zandt County, Texas",105900,5456
0500000US48469,48469,"Victoria County, Texas",124100,4744
0500000US48471,48471,"Walker County, Texas",123600,9779
0500000US48473,48473,"Waller County, Texas",153800,10266
0500000US48475,48475,"Ward County, Texas",82000,6106
0500000US48477,48477,"Washington County, Texas",156000,12945
0500000US48479,48479,"Webb County, Texas",110500,2268
0500000US48481,48481,"Wharton County, Texas",107000,5994
0500000US48483,48483,"Wheeler County, Texas",86300,7326
0500000US48485,48485,"Wichita County, Texas",91700,2546
0500000US48487,48487,"Wilbarger County, Texas",71000,7980
0500000US48489,48489,"Willacy County, Texas",49400,4248
0500000US48491,48491,"Williamson County, Texas",209400,2030
0500000US48493,48493,"Wilson County, Texas",162300,7590
0500000US48495,48495,"Winkler County, Texas",49700,4802
0500000US48497,48497,"Wise County, Texas",132700,6474
0500000US48499,48499,"Wood County, Texas",113800,5516
0500000US48501,48501,"Yoakum County, Texas",81000,8095
0500000US48503,48503,"Young County, Texas",86300,4756
0500000US48505,48505,"Zapata County, Texas",60100,5032
0500000US48507,48507,"Zavala County, Texas",39800,6216
0500000US49001,49001,"Beaver County, Utah",146900,8733
0500000US49003,49003,"Box Elder County, Utah",169200,2768
0500000US49005,49005,"Cache County, Utah",197700,3384
0500000US49007,49007,"Carbon County, Utah",126800,6941
0500000US49009,49009,"Daggett County, Utah",206700,33122
0500000US49011,49011,"Davis County, Utah",234300,2416
0500000US49013,49013,"Duchesne County, Utah",174900,4446
0500000US49015,49015,"Emery County, Utah",135100,6682
0500000US49017,49017,"Garfield County, Utah",159100,10946
0500000US49019,49019,"Grand County, Utah",223900,8102
0500000US49021,49021,"Iron County, Utah",172100,6241
0500000US49023,49023,"Juab County, Utah",169900,10529
0500000US49025,49025,"Kane County, Utah",187300,23970
0500000US49027,49027,"Millard County, Utah",142700,9825
0500000US49029,49029,"Morgan County, Utah",283400,15235
0500000US49031,49031,"Piute County, Utah",136300,13439
0500000US49033,49033,"Rich County, Utah",169800,22729
0500000US49035,49035,"Salt Lake County, Utah",243700,1394
0500000US49037,49037,"San Juan County, Utah",137600,9396
0500000US49039,49039,"Sanpete County, Utah",164700,4221
0500000US49041,49041,"Sevier County, Utah",149200,6637
0500000US49043,49043,"Summit County, Utah",515500,21439
0500000US49045,49045,"Tooele County, Utah",182300,4816
0500000US49047,49047,"Uintah County, Utah",190900,5268
0500000US49049,49049,"Utah County, Utah",239300,1613
0500000US49051,49051,"Wasatch County, Utah",336100,17227
0500000US49053,49053,"Washington County, Utah",221700,5302
0500000US49055,49055,"Wayne County, Utah",195900,32975
0500000US49057,49057,"Weber County, Utah",171200,1773
0500000US50001,50001,"Addison County, Vermont",236400,4352
0500000US50003,50003,"Bennington County, Vermont",207300,8814
0500000US50005,50005,"Caledonia County, Vermont",164200,4566
0500000US50007,50007,"Chittenden County, Vermont",275000,3220
0500000US50009,50009,"Essex County, Vermont",123800,6083
0500000US50011,50011,"Franklin County, Vermont",206500,5351
0500000US50013,50013,"Grand Isle County, Vermont",259600,12525
0500000US50015,50015,"Lamoille County, Vermont",220300,7007
0500000US50017,50017,"Orange County, Vermont",191700,5344
0500000US50019,50019,"Orleans County, Vermont",156800,4677
0500000US50021,50021,"Rutland County, Vermont",179200,3516
0500000US50023,50023,"Washington County, Vermont",213200,5629
0500000US50025,50025,"Windham County, Vermont",209500,6308
0500000US50027,50027,"Windsor County, Vermont",215800,5163
0500000US51001,51001,"Accomack County, Virginia",151900,8290
0500000US51003,51003,"Albemarle County, Virginia",317300,8679
0500000US51005,51005,"Alleghany County, Virginia",111500,5067
0500000US51007,51007,"Amelia County, Virginia",171500,13714
0500000US51009,51009,"Amherst County, Virginia",149400,5220
0500000US51011,51011,"Appomattox County, Virginia",149600,10276
0500000US51013,51013,"Arlington County, Virginia",623300,9244
0500000US51015,51015,"Augusta County, Virginia",199700,5687
0500000US51017,51017,"Bath County, Virginia",146400,25877
0500000US51019,51019,"Bedford County, Virginia",196900,4523
0500000US51021,51021,"Bland County, Virginia",102200,15601
0500000US51023,51023,"Botetourt County, Virginia",209700,8734
0500000US51025,51025,"Brunswick County, Virginia",109100,7524
0500000US51027,51027,"Buchanan County, Virginia",70500,5084
0500000US51029,51029,"Buckingham County, Virginia",123800,8723
0500000US51031,51031,"Campbell County, Virginia",152600,3916
0500000US51033,51033,"Caroline County, Virginia",189000,7139
0500000US51035,51035,"Carroll County, Virginia",109400,5711
0500000US51036,51036,"Charles City County, Virginia",163400,5214
0500000US51037,51037,"Charlotte County, Virginia",99900,10596
0500000US51041,51041,"Chesterfield County, Virginia",218700,1944
0500000US51043,51043,"Clarke County, Virginia",333000,17977
0500000US51045,51045,"Craig County, Virginia",153700,15733
0500000US51047,51047,"Culpeper County, Virginia",255000,9711
0500000US51049,51049,"Cumberland County, Virginia",139900,11595
0500000US51051,51051,"Dickenson County, Virginia",72700,7674
0500000US51053,51053,"Dinwiddie County, Virginia",153800,7645
0500000US51057,51057,"Essex County, Virginia",166200,9179
0500000US51059,51059,"Fairfax County, Virginia",516800,3636
0500000US51061,51061,"Fauquier County, Virginia",363800,5590
0500000US51063,51063,"Floyd County, Virginia",153700,11039
0500000US51065,51065,"Fluvanna County, Virginia",222500,9799
0500000US51067,51067,"Franklin County, Virginia",167900,5395
0500000US51069,51069,"Frederick County, Virginia",231400,6021
0500000US51071,51071,"Giles County, Virginia",105300,6594
0500000US51073,51073,"Gloucester County, Virginia",225100,7272
0500000US51075,51075,"Goochland County, Virginia",302600,21119
0500000US51077,51077,"Grayson County, Virginia",91500,5479
0500000US51079,51079,"Greene County, Virginia",241000,14346
0500000US51081,51081,"Greensville County, Virginia",95900,7030
0500000US51083,51083,"Halifax County, Virginia",109200,6556
0500000US51085,51085,"Hanover County, Virginia",258900,3659
0500000US51087,51087,"Henrico County, Virginia",216400,2849
0500000US51089,51089,"Henry County, Virginia",95500,3693
0500000US51091,51091,"Highland County, Virginia",160800,36045
0500000US51093,51093,"Isle of Wight County, Virginia",244600,8603
0500000US51095,51095,"James City County, Virginia",318700,8889
0500000US51097,51097,"King and Queen County, Virginia",170000,19676
0500000US51099,51099,"King George County, Virginia",288000,12804
0500000US51101,51101,"King William County, Virginia",200100,10245
